,Trial,Size,Comparisons,Swaps,QuickSort duration
59,0.0,6000.0,53389.0,57384.0,1.9707629680633545
60,0.0,6100.0,49845.0,53936.0,1.9954781532287598
61,0.0,6200.0,49296.0,53401.0,1.803802251815796
62,0.0,6300.0,58344.0,62532.0,1.8033490180969238
63,0.0,6400.0,42680.0,46972.0,1.9318411350250244
64,0.0,6500.0,45479.0,49808.0,3.330383777618408
65,0.0,6600.0,46513.0,50923.0,1.5901501178741455
66,0.0,6700.0,46128.0,50614.0,1.4437429904937744
67,0.0,6800.0,55554.0,60080.0,1.744718074798584
68,0.0,6900.0,51257.0,55860.0,1.526879072189331
69,0.0,7000.0,45744.0,50373.0,1.4963021278381348
70,0.0,7100.0,55698.0,60414.0,1.940561056137085
71,0.0,7200.0,56088.0,60883.0,1.5525329113006592
72,0.0,7300.0,51677.0,56557.0,1.5903019905090332
73,0.0,7400.0,50883.0,55857.0,1.4539332389831543
74,0.0,7500.0,52627.0,57599.0,1.5318808555603027
75,0.0,7600.0,52701.0,57783.0,1.8865740299224854
76,0.0,7700.0,57326.0,62444.0,1.7422840595245361
77,0.0,7800.0,59716.0,64886.0,1.740319013595581
78,0.0,7900.0,60702.0,65967.0,1.694169044494629
79,0.0,8000.0,58257.0,63571.0,1.5912530422210693
80,0.0,8100.0,57725.0,63147.0,1.6313869953155518
81,0.0,8200.0,66014.0,71522.0,1.8436808586120605
82,0.0,8300.0,62485.0,68049.0,1.7917790412902832
83,0.0,8400.0,56384.0,61992.0,1.6336109638214111
84,0.0,8500.0,65640.0,71303.0,1.8516590595245361
85,0.0,8600.0,60735.0,66498.0,1.5806288719177246
86,0.0,8700.0,64841.0,70622.0,1.6838889122009277
87,0.0,8800.0,69407.0,75240.0,1.781816005706787
88,0.0,8900.0,71848.0,77784.0,1.8303260803222656
89,0.0,9000.0,71464.0,77448.0,1.8943979740142822
90,0.0,9100.0,66729.0,72809.0,1.7434568405151367
91,0.0,9200.0,73241.0,79397.0,1.8487889766693115
92,0.0,9300.0,80458.0,86672.0,1.9937858581542969
93,0.0,9400.0,72248.0,78516.0,1.73557710647583
94,0.0,9500.0,76350.0,82713.0,1.8378932476043701
95,0.0,9600.0,71190.0,77552.0,1.733247995376587
96,0.0,9700.0,73373.0,79867.0,1.7816848754882812
97,0.0,9800.0,74609.0,81136.0,1.844602108001709
98,0.0,9900.0,69153.0,75805.0,1.7465128898620605
99,0.0,10000.0,77097.0,83792.0,1.8953220844268799
100,1.0,100.0,354.0,422.0,0.002324819564819336
101,1.0,200.0,784.0,923.0,0.0058629512786865234
102,1.0,300.0,1542.0,1738.0,0.04983115196228027
103,1.0,400.0,2278.0,2541.0,0.04879474639892578
104,1.0,500.0,2083.0,2414.0,0.05121803283691406
105,1.0,600.0,2932.0,3327.0,0.0861368179321289
106,1.0,700.0,3333.0,3800.0,0.09553289413452148
107,1.0,800.0,5213.0,5749.0,0.10606217384338379
108,1.0,900.0,4267.0,4872.0,0.09760379791259766
